CM0155 (100-.1 Torr),,
Timestamp,Value,Quality
2/7/22 00:21:23,102.2703094,Good
2/7/22 01:21:23,102.2703094,Good
2/7/22 02:21:23,102.2703094,Good
2/7/22 03:21:23,102.2703094,Good
2/7/22 04:21:23,102.2703094,Good
2/7/22 05:21:23,102.2703094,Good
2/7/22 06:21:23,102.2703094,Good
2/7/22 07:21:23,102.2703094,Good
2/7/22 08:21:23,102.2703094,Good
2/7/22 09:21:23,102.2703094,Good
2/7/22 10:21:23,102.2703094,Good
2/7/22 11:21:23,102.2703094,Good
2/7/22 11:25:23,102.2703094,Good
2/7/22 11:25:24,100.21875,Good
2/7/22 11:26:05,100.21875,Good
2/7/22 11:26:06,98.21406555,Good
2/7/22 11:26:49,98.21406555,Good
2/7/22 11:26:50,96.24531555,Good
2/7/22 11:27:35,96.24531555,Good
2/7/22 11:27:36,94.31562805,Good
2/7/22 11:28:19,94.31562805,Good
2/7/22 11:28:20,92.42500305,Good
2/7/22 11:29:04,92.42500305,Good
2/7/22 11:29:05,90.57499695,Good
2/7/22 11:29:50,90.57499695,Good
2/7/22 11:29:51,88.76094055,Good
2/7/22 11:30:35,88.76094055,Good
2/7/22 11:30:36,86.98281097,Good
2/7/22 11:31:22,86.98281097,Good
2/7/22 11:31:23,85.24062347,Good
2/7/22 11:32:08,85.24062347,Good
2/7/22 11:32:09,83.53437805,Good
2/7/22 11:32:55,83.53437805,Good
2/7/22 11:32:56,81.86250305,Good
2/7/22 11:33:41,81.86250305,Good
2/7/22 11:33:42,80.22031403,Good
2/7/22 11:34:29,80.22031403,Good
2/7/22 11:34:30,78.61250305,Good
2/7/22 11:35:19,78.61250305,Good
2/7/22 11:35:20,77.03749847,Good
2/7/22 11:36:07,77.03749847,Good
2/7/22 11:36:08,75.4921875,Good
2/7/22 11:36:56,75.4921875,Good
2/7/22 11:36:57,73.97969055,Good
2/7/22 11:37:45,73.97969055,Good
2/7/22 11:37:46,72.49843597,Good
2/7/22 11:38:35,72.49843597,Good
2/7/22 11:38:36,71.04531097,Good
2/7/22 11:39:26,71.04531097,Good
2/7/22 11:39:27,69.62187195,Good
2/7/22 11:40:16,69.62187195,Good
2/7/22 11:40:17,68.22812653,Good
2/7/22 11:41:09,68.22812653,Good
2/7/22 11:41:10,66.85781097,Good
2/7/22 11:42:00,66.85781097,Good
2/7/22 11:42:01,65.51875305,Good
2/7/22 11:42:53,65.51875305,Good
2/7/22 11:42:54,64.20625305,Good
2/7/22 11:43:45,64.20625305,Good
2/7/22 11:43:46,62.921875,Good
2/7/22 11:44:38,62.921875,Good
2/7/22 11:44:39,61.66249847,Good
2/7/22 11:45:31,61.66249847,Good
2/7/22 11:45:32,60.42656326,Good
2/7/22 11:46:25,60.42656326,Good
2/7/22 11:46:26,59.21562576,Good
2/7/22 11:47:20,59.21562576,Good
2/7/22 11:47:21,58.03125,Good
2/7/22 11:48:15,58.03125,Good
2/7/22 11:48:16,56.86875153,Good
2/7/22 11:49:12,56.86875153,Good
2/7/22 11:49:13,55.73125076,Good
2/7/22 11:50:07,55.73125076,Good
2/7/22 11:50:08,54.61562347,Good
2/7/22 11:51:05,54.61562347,Good
2/7/22 11:51:06,53.52187347,Good
2/7/22 11:52:02,53.52187347,Good
2/7/22 11:52:03,52.44843674,Good
2/7/22 11:53:02,52.44843674,Good
2/7/22 11:53:03,51.3984375,Good
2/7/22 11:54:01,51.3984375,Good
2/7/22 11:54:02,50.3671875,Good
2/7/22 11:54:58,50.3671875,Good
2/7/22 11:54:59,49.359375,Good
2/7/22 11:55:38,49.359375,Good
2/7/22 11:55:39,48.36875153,Good
2/7/22 11:55:58,48.36875153,Good
2/7/22 11:55:59,47.3984375,Good
2/7/22 11:56:21,47.3984375,Good
2/7/22 11:56:22,46.44843674,Good
2/7/22 11:56:46,46.44843674,Good
2/7/22 11:56:47,45.51874924,Good
2/7/22 11:57:10,45.51874924,Good
2/7/22 11:57:11,44.6015625,Good
2/7/22 11:57:36,44.6015625,Good
2/7/22 11:57:37,43.70937347,Good
2/7/22 11:58:01,43.70937347,Good
2/7/22 11:58:02,42.83281326,Good
2/7/22 11:58:26,42.83281326,Good
2/7/22 11:58:27,41.97499847,Good
2/7/22 11:58:50,41.97499847,Good
2/7/22 11:58:51,41.13437653,Good
2/7/22 11:59:16,41.13437653,Good
2/7/22 11:59:17,40.31093597,Good
2/7/22 11:59:41,40.31093597,Good
2/7/22 11:59:42,39.49687576,Good
2/7/22 12:00:06,39.49687576,Good
2/7/22 12:00:07,38.70468903,Good
2/7/22 12:00:32,38.70468903,Good
2/7/22 12:00:33,37.9296875,Good
2/7/22 12:00:56,37.9296875,Good
2/7/22 12:00:57,37.17031097,Good
2/7/22 12:01:22,37.17031097,Good
2/7/22 12:01:23,36.42343903,Good
2/7/22 12:01:47,36.42343903,Good
2/7/22 12:01:48,35.68906403,Good
2/7/22 12:02:11,35.68906403,Good
2/7/22 12:02:12,34.97343826,Good
2/7/22 12:02:37,34.97343826,Good
2/7/22 12:02:38,34.2734375,Good
2/7/22 12:03:03,34.2734375,Good
2/7/22 12:03:04,33.58750153,Good
2/7/22 12:03:28,33.58750153,Good
2/7/22 12:03:29,32.91562653,Good
2/7/22 12:03:52,32.91562653,Good
2/7/22 12:03:53,32.25468826,Good
2/7/22 12:04:19,32.25468826,Good
2/7/22 12:04:20,31.609375,Good
2/7/22 12:04:43,31.609375,Good
2/7/22 12:04:44,30.9765625,Good
2/7/22 12:05:10,30.9765625,Good
2/7/22 12:05:11,30.35625076,Good
2/7/22 12:05:35,30.35625076,Good
2/7/22 12:05:36,29.74843788,Good
2/7/22 12:06:00,29.74843788,Good
2/7/22 12:06:01,29.15312576,Good
2/7/22 12:06:24,29.15312576,Good
2/7/22 12:06:25,28.56718826,Good
2/7/22 12:06:49,28.56718826,Good
2/7/22 12:06:50,27.99531174,Good
2/7/22 12:07:15,27.99531174,Good
2/7/22 12:07:16,27.43437576,Good
2/7/22 12:07:40,27.43437576,Good
2/7/22 12:07:41,26.88437462,Good
2/7/22 12:08:04,26.88437462,Good
2/7/22 12:08:05,26.34531212,Good
2/7/22 12:08:28,26.34531212,Good
2/7/22 12:08:29,25.81562424,Good
2/7/22 12:08:54,25.81562424,Good
2/7/22 12:08:55,25.296875,Good
2/7/22 12:09:19,25.296875,Good
2/7/22 12:09:20,24.7890625,Good
2/7/22 12:09:43,24.7890625,Good
2/7/22 12:09:44,24.29218674,Good
2/7/22 12:10:09,24.29218674,Good
2/7/22 12:10:10,23.80624962,Good
2/7/22 12:10:34,23.80624962,Good
2/7/22 12:10:35,23.32968712,Good
2/7/22 12:11:00,23.32968712,Good
2/7/22 12:11:01,22.86093712,Good
2/7/22 12:11:25,22.86093712,Good
2/7/22 12:11:26,22.40312576,Good
2/7/22 12:11:49,22.40312576,Good
2/7/22 12:11:50,21.95468712,Good
2/7/22 12:12:15,21.95468712,Good
2/7/22 12:12:16,21.51250076,Good
2/7/22 12:12:40,21.51250076,Good
2/7/22 12:12:41,21.08124924,Good
2/7/22 12:13:04,21.08124924,Good
2/7/22 12:13:05,20.65781212,Good
2/7/22 12:13:28,20.65781212,Good
2/7/22 12:13:29,20.24062538,Good
2/7/22 12:13:54,20.24062538,Good
2/7/22 12:13:55,19.83281326,Good
2/7/22 12:14:18,19.83281326,Good
2/7/22 12:14:19,19.43593788,Good
2/7/22 12:14:43,19.43593788,Good
2/7/22 12:14:44,19.04531288,Good
2/7/22 12:15:09,19.04531288,Good
2/7/22 12:15:10,18.6640625,Good
2/7/22 12:15:34,18.6640625,Good
2/7/22 12:15:35,18.2890625,Good
2/7/22 12:15:58,18.2890625,Good
2/7/22 12:15:59,17.921875,Good
2/7/22 12:16:22,17.921875,Good
2/7/22 12:16:23,17.5625,Good
2/7/22 12:16:49,17.5625,Good
2/7/22 12:16:50,17.2109375,Good
2/7/22 12:17:13,17.2109375,Good
2/7/22 12:17:14,16.86249924,Good
2/7/22 12:17:39,16.86249924,Good
2/7/22 12:17:40,16.52499962,Good
2/7/22 12:18:04,16.52499962,Good
2/7/22 12:18:05,16.19375038,Good
2/7/22 12:18:29,16.19375038,Good
2/7/22 12:18:30,15.86874962,Good
2/7/22 12:18:55,15.86874962,Good
2/7/22 12:18:56,15.546875,Good
2/7/22 12:19:21,15.546875,Good
2/7/22 12:19:22,15.234375,Good
2/7/22 12:19:43,15.234375,Good
2/7/22 12:19:44,14.92812538,Good
2/7/22 12:20:10,14.92812538,Good
2/7/22 12:20:11,14.62812519,Good
2/7/22 12:20:34,14.62812519,Good
2/7/22 12:20:35,14.33437538,Good
2/7/22 12:21:00,14.33437538,Good
2/7/22 12:21:01,14.046875,Good
2/7/22 12:21:24,14.046875,Good
2/7/22 12:21:25,13.765625,Good
2/7/22 12:21:48,13.765625,Good
2/7/22 12:21:49,13.48906231,Good
2/7/22 12:22:13,13.48906231,Good
2/7/22 12:22:14,13.21875,Good
2/7/22 12:22:40,13.21875,Good
2/7/22 12:22:41,12.95156288,Good
2/7/22 12:23:04,12.95156288,Good
2/7/22 12:23:05,12.68906212,Good
2/7/22 12:23:28,12.68906212,Good
2/7/22 12:23:29,12.43437481,Good
2/7/22 12:23:54,12.43437481,Good
2/7/22 12:23:55,12.18281269,Good
2/7/22 12:24:19,12.18281269,Good
2/7/22 12:24:20,11.93906212,Good
2/7/22 12:24:43,11.93906212,Good
2/7/22 12:24:44,11.69999981,Good
2/7/22 12:25:08,11.69999981,Good
2/7/22 12:25:09,11.46562481,Good
2/7/22 12:25:34,11.46562481,Good
2/7/22 12:25:35,11.23281288,Good
2/7/22 12:26:01,11.23281288,Good
2/7/22 12:26:02,11.00468731,Good
2/7/22 12:26:24,11.00468731,Good
2/7/22 12:26:25,10.78437519,Good
2/7/22 12:26:50,10.78437519,Good
2/7/22 12:26:51,10.56718731,Good
2/7/22 12:27:14,10.56718731,Good
2/7/22 12:27:15,10.35468769,Good
2/7/22 12:27:40,10.35468769,Good
2/7/22 12:27:41,10.14687538,Good
2/7/22 12:28:05,10.14687538,Good
2/7/22 12:28:06,9.943750381,Good
2/7/22 12:28:30,9.943750381,Good
2/7/22 12:28:31,9.743749619,Good
2/7/22 12:28:54,9.743749619,Good
2/7/22 12:28:55,9.546875,Good
2/7/22 12:29:21,9.546875,Good
2/7/22 12:29:22,9.354687691,Good
2/7/22 12:29:45,9.354687691,Good
2/7/22 12:29:46,9.167187691,Good
2/7/22 12:30:10,9.167187691,Good
2/7/22 12:30:11,8.982812881,Good
2/7/22 12:30:36,8.982812881,Good
2/7/22 12:30:37,8.801562309,Good
2/7/22 12:31:00,8.801562309,Good
2/7/22 12:31:01,8.623437881,Good
2/7/22 12:31:27,8.623437881,Good
2/7/22 12:31:28,8.448437691,Good
2/7/22 12:31:50,8.448437691,Good
2/7/22 12:31:51,8.278124809,Good
2/7/22 12:32:17,8.278124809,Good
2/7/22 12:32:18,8.109375,Good
2/7/22 12:32:42,8.109375,Good
2/7/22 12:32:43,7.946875095,Good
2/7/22 12:33:07,7.946875095,Good
2/7/22 12:33:08,7.785937309,Good
2/7/22 12:33:31,7.785937309,Good
2/7/22 12:33:32,7.629687309,Good
2/7/22 12:33:58,7.629687309,Good
